bias,cand_sampler,n_voters,n_candidates,time_steps,trial,sparse,grouped,credibility,knowledge,ego,meta,substantative,cyclic_end,condorcet_end,unique_end,proximity_to_voter_sp_end,proximity_to_cand_sp_end,cyclic_true,condorcet_true,unique_true,proximity_to_voter_sp_true,proximity_to_cand_sp_true,ks_distance_true,cs_distance_true
0.878173828125,Sample,14,5,5.9423828125,1,false,true,true,false,true,true,true,false,true,8,11,3,false,true,2,14,5,56.,52.
0.878173828125,Sample,14,5,5.9423828125,1,false,true,true,false,true,true,true,false,true,5,12,4,false,true,4,14,5,74.,64.
0.878173828125,Sample,14,5,5.9423828125,1,false,true,true,false,true,true,true,false,true,8,11,4,false,true,2,14,5,52.,48.
0.878173828125,Sample,14,3,5.9423828125,1,false,true,true,false,true,true,true,false,true,2,14,3,false,true,1,14,3,26.,26.
0.878173828125,Sample,14,5,12.1240234375,1,false,true,true,false,true,true,true,false,true,5,13,4,false,true,4,14,5,90.,80.
0.878173828125,Sample,14,5,5.9423828125,1,false,true,true,false,true,true,true,false,true,9,11,4,false,true,5,14,5,124.,100.
0.681396484375,Sample,14,5,5.9423828125,1,false,true,true,false,true,true,true,false,true,7,14,5,false,true,2,14,5,152.,114.
0.878173828125,Sample,14,5,5.9423828125,1,false,true,true,false,true,true,true,false,true,2,14,5,false,true,1,14,5,60.,56.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,false,false,true,false,false,false,true,10,9,3,false,true,4,14,5,60.,52.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,true,false,true,false,false,false,true,8,11,3,false,true,3,14,5,52.,50.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,false,true,true,false,false,false,true,8,12,3,false,true,2,14,5,52.,46.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,false,false,true,true,false,false,true,7,12,3,false,true,2,14,5,42.,40.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,false,false,true,false,true,false,true,10,10,4,false,true,3,14,5,52.,52.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,false,false,true,false,false,false,true,6,12,4,false,true,2,14,5,32.,26.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,false,false,true,false,false,false,true,11,8,3,false,true,7,12,3,84.,74.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,false,false,true,false,false,false,true,9,10,3,false,true,4,14,5,48.,46.
0.056396484375,Sample,14,3,4.6240234375,1,false,true,false,false,true,false,false,false,true,4,14,3,false,true,1,14,3,16.,16.
0.056396484375,Sample,14,5,13.4423828125,1,false,true,false,false,true,false,false,false,true,9,11,3,false,true,5,13,4,78.,62.
0.056396484375,Sample,14,5,4.6240234375,1,false,true,false,false,true,false,false,false,true,10,9,3,false,true,3,14,5,62.,50.
0.503173828125,Sample,14,5,4.6240234375,1,false,true,false,false,true,false,false,false,true,6,13,4,false,true,2,14,5,38.,30.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,false,true,true,true,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,true,false,true,true,true,false,true,2,14,3,false,true,2,14,3,2.,2.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,true,true,true,false,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,true,true,true,true,false,false,true,4,14,3,false,true,1,14,3,14.,14.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,true,true,true,true,true,false,true,2,14,3,false,true,2,14,3,16.,16.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,true,true,true,true,true,false,true,2,14,3,false,true,1,14,3,26.,26.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,true,true,true,true,true,false,true,1,14,3,false,true,2,14,3,6.,6.
0.503173828125,Sample,14,5,13.4423828125,1,false,true,true,true,true,true,true,false,true,7,11,4,false,true,6,13,4,84.,80.
0.503173828125,Sample,14,3,4.6240234375,1,false,true,true,true,true,true,true,false,true,2,14,3,false,true,1,14,3,2.,2.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,true,true,true,true,true,false,true,2,14,3,false,true,1,14,3,8.,8.
0.056396484375,Sample,14,3,13.4423828125,1,false,true,true,true,true,true,true,false,true,2,14,3,false,true,1,14,3,2.,2.
0.503173828125,Sample,14,3,13.4423828125,1,false,true,true,true,true,true,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,true,true,false,true,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,false,true,false,true,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,true,false,false,true,true,false,true,2,14,3,false,true,1,14,3,26.,26.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,true,true,false,false,true,false,true,2,14,3,false,true,3,14,3,16.,16.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,true,true,false,true,false,false,true,3,14,3,false,true,1,14,3,6.,6.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,true,true,false,true,true,false,true,2,14,3,false,true,2,14,3,10.,10.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,true,true,false,true,true,false,true,2,14,3,false,true,1,14,3,2.,2.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,true,true,false,true,true,false,true,2,14,3,false,true,1,14,3,16.,16.
0.556396484375,Sample,14,5,14.6240234375,1,false,true,true,true,false,true,true,false,true,2,14,5,false,true,3,14,5,66.,58.
0.556396484375,Sample,14,3,3.4423828125,1,false,true,true,true,false,true,true,false,true,1,14,3,false,true,2,14,3,20.,20.
0.556396484375,Sample,14,3,14.6240234375,1,false,true,true,true,false,true,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.003173828125,Sample,14,3,14.6240234375,1,false,true,true,true,false,true,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,true,false,false,false,false,false,true,8,10,3,false,true,4,14,5,66.,54.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,false,true,false,false,false,false,true,8,10,3,false,true,2,14,5,74.,58.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,false,false,false,true,false,false,true,11,8,3,false,true,6,13,4,62.,56.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,false,false,false,false,true,false,true,4,14,5,false,true,2,14,5,52.,52.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,false,false,false,false,false,false,true,7,10,4,false,true,2,14,5,46.,42.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,false,false,false,false,false,false,true,11,11,4,false,true,5,14,5,54.,46.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,false,false,false,false,false,false,true,9,10,3,false,true,4,14,5,68.,54.
0.003173828125,Sample,14,3,3.4423828125,1,false,true,false,false,false,false,false,false,true,4,13,2,false,true,2,14,3,12.,12.
0.003173828125,Sample,14,5,14.6240234375,1,false,true,false,false,false,false,false,false,true,7,11,3,false,true,5,13,4,64.,52.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,false,false,false,false,false,false,true,6,12,3,false,true,1,14,5,46.,40.
0.556396484375,Sample,14,5,3.4423828125,1,false,true,false,false,false,false,false,false,true,8,12,3,false,true,5,13,4,70.,58.
0.003173828125,Sample,14,5,3.4423828125,1,false,true,false,false,false,false,false,false,true,7,11,4,false,true,2,14,5,38.,32.
0.806396484375,Sample,14,4,19.6240234375,1,false,true,true,false,false,false,false,false,false,8,10,2,false,true,2,14,4,54.,44.
0.806396484375,Sample,14,4,19.6240234375,1,false,true,false,false,false,false,false,false,true,5,13,3,false,true,1,14,4,40.,40.
0.806396484375,Sample,14,4,19.6240234375,1,false,true,true,true,false,false,false,false,true,6,12,3,false,true,3,14,4,44.,38.
0.806396484375,Sample,14,4,19.6240234375,1,false,true,true,false,false,true,false,false,true,8,12,3,false,true,4,13,3,50.,44.
0.806396484375,Sample,14,4,19.6240234375,1,false,true,true,false,false,false,false,false,true,5,14,4,false,true,2,14,4,32.,28.
0.806396484375,Sample,14,4,19.6240234375,1,false,true,true,false,false,false,false,false,true,7,12,3,false,true,4,13,3,28.,24.
0.806396484375,Sample,14,4,19.6240234375,1,false,true,true,false,false,false,false,false,true,4,13,3,false,true,1,14,4,20.,18.
0.806396484375,Sample,14,4,19.6240234375,1,false,true,true,false,false,false,false,false,true,5,13,3,false,true,2,14,4,34.,28.
0.806396484375,Sample,14,6,19.6240234375,1,false,true,true,false,false,false,false,false,true,9,10,3,false,true,1,14,6,92.,68.
0.806396484375,Sample,14,4,18.4423828125,1,false,true,true,false,false,false,false,false,false,9,11,3,false,true,2,14,4,54.,44.
0.806396484375,Voter,14,4,19.6240234375,1,false,true,true,false,false,false,false,false,true,5,13,3,false,true,1,14,4,24.,24.
0.253173828125,Sample,14,4,19.6240234375,1,false,true,true,false,false,false,false,false,false,6,12,2,false,true,2,14,4,40.,34.
0.253173828125,Voter,14,6,18.4423828125,1,false,true,true,true,false,true,false,false,true,9,10,4,false,false,2,14,6,68.,58.
0.253173828125,Voter,14,6,18.4423828125,1,false,true,false,false,false,true,false,false,false,13,7,4,false,true,12,8,4,76.,68.
0.253173828125,Voter,14,6,18.4423828125,1,false,true,false,true,false,false,false,false,true,12,7,4,false,true,11,8,4,80.,68.
0.253173828125,Voter,14,6,18.4423828125,1,false,true,false,true,false,true,false,false,true,12,6,3,false,true,8,12,5,82.,74.
0.253173828125,Voter,14,6,18.4423828125,1,false,true,false,true,false,true,false,false,false,9,10,4,false,true,4,14,6,50.,44.
0.253173828125,Voter,14,6,18.4423828125,1,false,true,false,true,false,true,false,false,true,9,9,4,false,true,3,14,6,60.,46.
0.253173828125,Voter,14,6,18.4423828125,1,false,true,false,true,false,true,false,false,false,12,6,3,false,true,14,8,3,130.,110.
0.253173828125,Voter,14,4,18.4423828125,1,false,true,false,true,false,true,false,false,true,6,13,3,false,true,2,14,4,28.,26.
0.253173828125,Voter,14,6,19.6240234375,1,false,true,false,true,false,true,false,false,true,9,10,3,false,true,2,14,6,66.,56.
0.253173828125,Sample,14,6,18.4423828125,1,false,true,false,true,false,true,false,false,true,9,11,3,false,true,2,14,6,74.,62.
0.806396484375,Voter,14,6,18.4423828125,1,false,true,false,true,false,true,false,false,true,12,6,3,false,true,11,9,4,110.,94.
0.253173828125,Voter,14,6,18.4423828125,1,false,true,false,true,false,true,false,false,true,10,9,4,false,false,5,13,5,66.,60.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,false,true,true,true,true,false,true,4,14,6,false,true,9,11,5,72.,64.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,true,true,true,true,true,false,true,2,14,6,false,true,7,12,5,56.,54.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,false,false,true,true,true,false,false,5,13,5,false,true,4,13,5,118.,92.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,false,true,true,false,true,false,true,3,14,6,false,true,6,12,5,32.,30.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,false,true,true,true,true,false,false,5,14,6,false,true,4,13,5,38.,36.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,false,true,true,true,true,false,true,4,13,5,false,true,6,13,5,92.,72.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,false,true,true,true,true,false,true,9,11,5,false,true,5,13,5,56.,50.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,false,true,true,true,true,false,true,4,13,5,false,false,4,14,6,72.,70.
0.306396484375,Sample,14,4,9.6240234375,1,false,true,false,true,true,true,true,false,true,2,14,4,false,true,2,14,4,40.,38.
0.306396484375,Sample,14,6,8.4423828125,1,false,true,false,true,true,true,true,false,true,8,12,5,false,true,6,13,5,64.,56.
0.306396484375,Sample,14,6,9.6240234375,1,false,true,false,true,true,true,true,false,true,5,14,6,false,false,4,14,6,18.,18.
0.753173828125,Sample,14,6,9.6240234375,1,false,true,false,true,true,true,true,false,true,7,13,5,false,true,4,14,6,66.,62.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,false,false,true,false,true,false,true,4,13,3,false,true,4,14,4,64.,56.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,true,true,true,false,true,false,true,3,14,4,false,true,1,14,4,14.,14.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,true,false,true,true,true,false,true,3,14,4,false,true,1,14,4,58.,54.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,true,false,true,false,true,false,true,2,14,4,false,true,5,13,3,100.,80.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,true,false,true,false,true,false,true,4,13,3,false,true,2,14,4,56.,50.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,true,false,true,false,true,false,true,2,14,4,false,true,2,14,4,20.,20.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,true,false,true,false,true,false,true,1,14,4,false,true,2,14,4,2.,2.
0.753173828125,Sample,14,6,8.4423828125,1,false,true,true,false,true,false,true,false,true,3,14,6,false,true,3,14,6,62.,54.
0.753173828125,Sample,14,4,9.6240234375,1,false,true,true,false,true,false,true,false,true,4,13,3,false,true,4,14,4,122.,88.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,true,false,true,false,true,false,false,5,13,3,false,true,1,14,4,58.,48.
0.306396484375,Sample,14,4,8.4423828125,1,false,true,true,false,true,false,true,false,true,6,11,3,false,true,4,13,3,28.,28.
0.753173828125,Sample,14,4,8.4423828125,1,false,true,true,false,true,false,true,false,true,3,14,4,false,true,2,14,4,38.,34.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,false,false,true,false,true,false,true,9,11,3,false,true,2,14,5,74.,58.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,true,false,true,false,true,false,true,2,14,5,false,true,4,14,5,64.,64.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,false,false,true,false,true,false,true,6,13,4,false,true,3,14,5,80.,72.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,false,false,true,true,true,false,true,5,14,5,false,true,2,14,5,192.,160.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,false,false,true,false,false,false,true,8,12,3,false,true,1,14,5,52.,40.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,false,false,true,false,true,false,true,8,10,3,false,true,2,14,5,116.,102.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,false,false,false,false,true,false,true,7,13,4,false,true,4,14,5,94.,82.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,false,false,true,false,true,false,true,4,14,5,false,true,2,14,5,88.,86.
0.368896484375,Sample,14,3,3.3740234375,1,false,true,false,false,true,false,true,false,true,2,14,3,false,true,1,14,3,18.,18.
0.368896484375,Sample,14,5,17.1923828125,1,false,true,false,false,true,false,true,false,true,2,14,5,false,true,3,14,5,104.,98.
0.368896484375,Sample,14,5,3.3740234375,1,false,true,false,false,true,false,true,false,true,2,14,5,false,true,1,14,5,122.,112.
0.065673828125,Sample,14,5,3.3740234375,1,false,true,false,false,true,false,true,false,true,5,12,4,false,true,2,14,5,138.,122.
0.065673828125,Sample,14,3,17.1923828125,1,false,true,false,false,false,true,false,false,true,4,14,3,false,true,2,14,3,16.,16.
0.065673828125,Sample,14,3,17.1923828125,1,false,true,true,false,false,true,false,false,true,5,13,2,false,true,1,14,3,32.,28.
0.065673828125,Sample,14,3,17.1923828125,1,false,true,true,false,false,false,false,false,true,6,12,2,false,true,2,14,3,28.,24.
0.065673828125,Sample,14,3,17.1923828125,1,false,true,true,false,false,true,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.065673828125,Sample,14,3,17.1923828125,1,false,true,true,false,false,true,false,false,true,5,13,2,false,true,1,14,3,22.,18.
0.065673828125,Sample,14,3,17.1923828125,1,false,true,true,false,true,true,false,false,true,3,14,3,false,true,1,14,3,12.,12.
