bias,cand_sampler,n_voters,n_candidates,time_steps,trial,sparse,grouped,credibility,knowledge,ego,similarity,meta,substantative,ks_distance_true,cs_distance_true,entrywise_distance
2.87786761769,Voter,19,7,19.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181572587
2.87786761769,Voter,19,7,20.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181572615
0.53446997643,Sample,27,4,0.,1,false,false,false,true,false,false,false,false,64.,60.,35.1913043784
0.53446997643,Sample,27,4,1.,1,false,false,false,true,false,false,false,false,64.,60.,0.
0.53446997643,Sample,27,4,2.,1,false,false,false,true,false,false,false,false,64.,60.,11.3682342997
0.53446997643,Sample,27,4,3.,1,false,false,false,true,false,false,false,false,64.,60.,15.0454318253
0.53446997643,Sample,27,4,4.,1,false,false,false,true,false,false,false,false,64.,60.,16.2364439927
0.53446997643,Sample,27,4,5.,1,false,false,false,true,false,false,false,false,64.,60.,16.6227213904
0.53446997643,Sample,27,4,6.,1,false,false,false,true,false,false,false,false,64.,60.,16.7481724458
0.53446997643,Sample,27,4,7.,1,false,false,false,true,false,false,false,false,64.,60.,16.7889713754
0.53446997643,Sample,27,4,8.,1,false,false,false,true,false,false,false,false,64.,60.,16.8022584549
0.53446997643,Sample,27,4,9.,1,false,false,false,true,false,false,false,false,64.,60.,16.8065917955
0.53446997643,Sample,27,4,10.,1,false,false,false,true,false,false,false,false,64.,60.,16.8080070486
0.53446997643,Sample,27,4,11.,1,false,false,false,true,false,false,false,false,64.,60.,16.8084699283
0.53446997643,Sample,27,4,12.,1,false,false,false,true,false,false,false,false,64.,60.,16.8086215386
0.53446997643,Sample,27,4,13.,1,false,false,false,true,false,false,false,false,64.,60.,16.8086712687
0.53446997643,Sample,27,4,14.,1,false,false,false,true,false,false,false,false,64.,60.,16.8086876045
0.53446997643,Sample,27,4,15.,1,false,false,false,true,false,false,false,false,64.,60.,16.8086929785
0.53446997643,Sample,27,4,16.,1,false,false,false,true,false,false,false,false,64.,60.,16.808694749
0.53446997643,Sample,27,4,17.,1,false,false,false,true,false,false,false,false,64.,60.,16.8086953331
0.53446997643,Sample,27,4,18.,1,false,false,false,true,false,false,false,false,64.,60.,16.8086955261
0.53446997643,Sample,27,4,19.,1,false,false,false,true,false,false,false,false,64.,60.,16.80869559
0.53446997643,Sample,27,4,20.,1,false,false,false,true,false,false,false,false,64.,60.,16.8086956111
1.55379383699,Sample,25,4,0.,1,false,false,false,true,false,false,false,false,54.,48.,19.5787143331
1.55379383699,Sample,25,4,1.,1,false,false,false,true,false,false,false,false,54.,48.,0.
1.55379383699,Sample,25,4,2.,1,false,false,false,true,false,false,false,false,54.,48.,11.5899035891
1.55379383699,Sample,25,4,3.,1,false,false,false,true,false,false,false,false,54.,48.,18.4518636132
