bias,cand_sampler,n_voters,n_candidates,time_steps,trial,cyclic_start,condorcet_start,unique_start,proximity_to_voter_sp_start,proximity_to_cand_sp_start,cyclic_end,condorcet_end,unique_end,proximity_to_voter_sp_end,proximity_to_cand_sp_end,cyclic_true,condorcet_true,unique_true,proximity_to_voter_sp_true,proximity_to_cand_sp_true
1.4,Voter,61,5,126.,36,false,true,14,-1,3,false,true,1,-1,5,false,true,6,-1,4
1.4,Voter,61,5,151.,36,false,true,14,-1,3,false,true,1,-1,5,false,true,6,-1,4
1.4,Voter,61,5,1.,37,false,true,20,-1,3,true,false,16,-1,3,false,true,21,-1,3
1.4,Voter,61,5,26.,37,false,true,20,-1,3,false,true,4,-1,5,false,true,21,-1,3
1.4,Voter,61,5,51.,37,false,true,20,-1,3,false,true,4,-1,5,false,true,21,-1,3
1.4,Voter,61,5,76.,37,false,true,20,-1,3,false,true,4,-1,5,false,true,21,-1,3
1.4,Voter,61,5,101.,37,false,true,20,-1,3,false,true,4,-1,5,false,true,21,-1,3
1.4,Voter,61,5,126.,37,false,true,20,-1,3,false,true,4,-1,5,false,true,21,-1,3
1.4,Voter,61,5,151.,37,false,true,20,-1,3,false,true,4,-1,5,false,true,21,-1,3
1.4,Voter,61,5,1.,38,false,true,16,-1,3,false,true,10,-1,4,false,true,4,-1,5
1.4,Voter,61,5,26.,38,false,true,16,-1,3,false,true,1,-1,5,false,true,4,-1,5
1.4,Voter,61,5,51.,38,false,true,16,-1,3,false,true,1,-1,5,false,true,4,-1,5
1.4,Voter,61,5,76.,38,false,true,16,-1,3,false,true,1,-1,5,false,true,4,-1,5
1.4,Voter,61,5,101.,38,false,true,16,-1,3,false,true,1,-1,5,false,true,4,-1,5
1.4,Voter,61,5,126.,38,false,true,16,-1,3,false,true,1,-1,5,false,true,4,-1,5
1.4,Voter,61,5,151.,38,false,true,16,-1,3,false,true,1,-1,5,false,true,4,-1,5
1.4,Voter,61,5,1.,39,false,true,13,-1,2,false,true,5,-1,4,false,true,6,-1,4
1.4,Voter,61,5,26.,39,false,true,13,-1,2,false,true,2,-1,5,false,true,6,-1,4
1.4,Voter,61,5,51.,39,false,true,13,-1,2,false,true,2,-1,5,false,true,6,-1,4
1.4,Voter,61,5,76.,39,false,true,13,-1,2,false,true,2,-1,5,false,true,6,-1,4
1.4,Voter,61,5,101.,39,false,true,13,-1,2,false,true,2,-1,5,false,true,6,-1,4
1.4,Voter,61,5,126.,39,false,true,13,-1,2,false,true,2,-1,5,false,true,6,-1,4
1.4,Voter,61,5,151.,39,false,true,13,-1,2,false,true,2,-1,5,false,true,6,-1,4
1.4,Voter,61,5,1.,40,false,true,17,-1,3,false,true,14,-1,3,false,true,11,-1,3
1.4,Voter,61,5,26.,40,false,true,17,-1,3,false,true,4,-1,5,false,true,11,-1,3
1.4,Voter,61,5,51.,40,false,true,17,-1,3,false,true,4,-1,5,false,true,11,-1,3
1.4,Voter,61,5,76.,40,false,true,17,-1,3,false,true,4,-1,5,false,true,11,-1,3
1.4,Voter,61,5,101.,40,false,true,17,-1,3,false,true,4,-1,5,false,true,11,-1,3
1.4,Voter,61,5,126.,40,false,true,17,-1,3,false,true,4,-1,5,false,true,11,-1,3
1.4,Voter,61,5,151.,40,false,true,17,-1,3,false,true,4,-1,5,false,true,11,-1,3
1.4,Voter,61,5,1.,41,false,true,15,-1,3,false,true,14,-1,3,false,true,12,-1,3
1.4,Voter,61,5,26.,41,false,true,15,-1,3,false,true,12,-1,3,false,true,12,-1,3
1.4,Voter,61,5,51.,41,false,true,15,-1,3,false,true,12,-1,3,false,true,12,-1,3
1.4,Voter,61,5,76.,41,false,true,15,-1,3,false,true,12,-1,3,false,true,12,-1,3
1.4,Voter,61,5,101.,41,false,true,15,-1,3,false,true,12,-1,3,false,true,12,-1,3
1.4,Voter,61,5,126.,41,false,true,15,-1,3,false,true,12,-1,3,false,true,12,-1,3
1.4,Voter,61,5,151.,41,false,true,15,-1,3,false,true,12,-1,3,false,true,12,-1,3
1.4,Voter,61,5,1.,42,false,true,29,-1,2,false,true,25,-1,2,false,true,28,-1,2
1.4,Voter,61,5,26.,42,false,true,29,-1,2,false,true,7,-1,4,false,true,28,-1,2
1.4,Voter,61,5,51.,42,false,true,29,-1,2,false,true,7,-1,4,false,true,28,-1,2
1.4,Voter,61,5,76.,42,false,true,29,-1,2,false,true,7,-1,4,false,true,28,-1,2
1.4,Voter,61,5,101.,42,false,true,29,-1,2,false,true,7,-1,4,false,true,28,-1,2
1.4,Voter,61,5,126.,42,false,true,29,-1,2,false,true,7,-1,4,false,true,28,-1,2
1.4,Voter,61,5,151.,42,false,true,29,-1,2,false,true,7,-1,4,false,true,28,-1,2
1.4,Voter,61,5,1.,43,false,true,12,-1,3,false,true,7,-1,4,false,true,6,-1,5
1.4,Voter,61,5,26.,43,false,true,12,-1,3,false,true,2,-1,5,false,true,6,-1,5
1.4,Voter,61,5,51.,43,false,true,12,-1,3,false,true,2,-1,5,false,true,6,-1,5
1.4,Voter,61,5,76.,43,false,true,12,-1,3,false,true,2,-1,5,false,true,6,-1,5
1.4,Voter,61,5,101.,43,false,true,12,-1,3,false,true,2,-1,5,false,true,6,-1,5
1.4,Voter,61,5,126.,43,false,true,12,-1,3,false,true,2,-1,5,false,true,6,-1,5
1.4,Voter,61,5,151.,43,false,true,12,-1,3,false,true,2,-1,5,false,true,6,-1,5
1.4,Voter,61,5,1.,44,false,true,18,-1,4,false,true,18,-1,3,false,true,9,-1,3
1.4,Voter,61,5,26.,44,false,true,18,-1,4,false,true,6,-1,4,false,true,9,-1,3
1.4,Voter,61,5,51.,44,false,true,18,-1,4,false,true,6,-1,4,false,true,9,-1,3
1.4,Voter,61,5,76.,44,false,true,18,-1,4,false,true,6,-1,4,false,true,9,-1,3
1.4,Voter,61,5,101.,44,false,true,18,-1,4,false,true,6,-1,4,false,true,9,-1,3
1.4,Voter,61,5,126.,44,false,true,18,-1,4,false,true,6,-1,4,false,true,9,-1,3
1.4,Voter,61,5,151.,44,false,true,18,-1,4,false,true,6,-1,4,false,true,9,-1,3
1.4,Voter,61,5,1.,45,false,true,17,-1,3,false,true,10,-1,3,false,true,4,-1,5
1.4,Voter,61,5,26.,45,false,true,17,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,51.,45,false,true,17,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,76.,45,false,true,17,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,101.,45,false,true,17,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,126.,45,false,true,17,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,151.,45,false,true,17,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,1.,46,false,true,19,-1,2,false,true,11,-1,3,false,true,5,-1,5
1.4,Voter,61,5,26.,46,false,true,19,-1,2,false,true,2,-1,5,false,true,5,-1,5
1.4,Voter,61,5,51.,46,false,true,19,-1,2,false,true,2,-1,5,false,true,5,-1,5
1.4,Voter,61,5,76.,46,false,true,19,-1,2,false,true,2,-1,5,false,true,5,-1,5
1.4,Voter,61,5,101.,46,false,true,19,-1,2,false,true,2,-1,5,false,true,5,-1,5
1.4,Voter,61,5,126.,46,false,true,19,-1,2,false,true,2,-1,5,false,true,5,-1,5
1.4,Voter,61,5,151.,46,false,true,19,-1,2,false,true,2,-1,5,false,true,5,-1,5
1.4,Voter,61,5,1.,47,false,true,12,-1,3,false,true,8,-1,4,false,true,2,-1,5
1.4,Voter,61,5,26.,47,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,47,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,47,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,47,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,47,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,47,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,48,false,true,16,-1,2,false,true,7,-1,3,false,true,1,-1,5
1.4,Voter,61,5,26.,48,false,true,16,-1,2,false,true,1,-1,5,false,true,1,-1,5
1.4,Voter,61,5,51.,48,false,true,16,-1,2,false,true,1,-1,5,false,true,1,-1,5
1.4,Voter,61,5,76.,48,false,true,16,-1,2,false,true,1,-1,5,false,true,1,-1,5
1.4,Voter,61,5,101.,48,false,true,16,-1,2,false,true,1,-1,5,false,true,1,-1,5
1.4,Voter,61,5,126.,48,false,true,16,-1,2,false,true,1,-1,5,false,true,1,-1,5
1.4,Voter,61,5,151.,48,false,true,16,-1,2,false,true,1,-1,5,false,true,1,-1,5
1.4,Voter,61,5,1.,49,false,true,21,-1,2,false,true,15,-1,3,false,true,9,-1,5
1.4,Voter,61,5,26.,49,false,true,21,-1,2,false,true,4,-1,5,false,true,9,-1,5
1.4,Voter,61,5,51.,49,false,true,21,-1,2,false,true,4,-1,5,false,true,9,-1,5
1.4,Voter,61,5,76.,49,false,true,21,-1,2,false,true,4,-1,5,false,true,9,-1,5
1.4,Voter,61,5,101.,49,false,true,21,-1,2,false,true,4,-1,5,false,true,9,-1,5
1.4,Voter,61,5,126.,49,false,true,21,-1,2,false,true,4,-1,5,false,true,9,-1,5
1.4,Voter,61,5,151.,49,false,true,21,-1,2,false,true,4,-1,5,false,true,9,-1,5
1.4,Voter,61,5,1.,50,false,true,25,-1,2,false,true,16,-1,3,false,true,15,-1,4
1.4,Voter,61,5,26.,50,false,true,25,-1,2,false,true,2,-1,5,false,true,15,-1,4
1.4,Voter,61,5,51.,50,false,true,25,-1,2,false,true,2,-1,5,false,true,15,-1,4
1.4,Voter,61,5,76.,50,false,true,25,-1,2,false,true,2,-1,5,false,true,15,-1,4
1.4,Voter,61,5,101.,50,false,true,25,-1,2,false,true,2,-1,5,false,true,15,-1,4
1.4,Voter,61,5,126.,50,false,true,25,-1,2,false,true,2,-1,5,false,true,15,-1,4
1.4,Voter,61,5,151.,50,false,true,25,-1,2,false,true,2,-1,5,false,true,15,-1,4
1.4,Voter,61,5,1.,51,false,true,12,-1,3,false,true,5,-1,5,false,true,2,-1,5
1.4,Voter,61,5,26.,51,false,true,12,-1,3,false,true,3,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,51,false,true,12,-1,3,false,true,3,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,51,false,true,12,-1,3,false,true,3,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,51,false,true,12,-1,3,false,true,3,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,51,false,true,12,-1,3,false,true,3,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,51,false,true,12,-1,3,false,true,3,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,52,false,true,8,-1,4,false,true,6,-1,4,false,true,2,-1,5
1.4,Voter,61,5,26.,52,false,true,8,-1,4,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,52,false,true,8,-1,4,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,52,false,true,8,-1,4,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,52,false,true,8,-1,4,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,52,false,true,8,-1,4,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,52,false,true,8,-1,4,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,53,false,true,9,-1,3,false,true,6,-1,3,false,true,2,-1,5
1.4,Voter,61,5,26.,53,false,true,9,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,53,false,true,9,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,53,false,true,9,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,53,false,true,9,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,53,false,true,9,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,53,false,true,9,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,54,false,true,13,-1,3,false,true,9,-1,3,false,true,2,-1,5
1.4,Voter,61,5,26.,54,false,true,13,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,54,false,true,13,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,54,false,true,13,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,54,false,true,13,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,54,false,true,13,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,54,false,true,13,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,55,false,true,12,-1,2,false,true,7,-1,4,false,true,2,-1,5
1.4,Voter,61,5,26.,55,false,true,12,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,55,false,true,12,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,55,false,true,12,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,55,false,true,12,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,55,false,true,12,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,55,false,true,12,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,56,false,true,12,-1,3,false,true,6,-1,5,false,true,4,-1,5
1.4,Voter,61,5,26.,56,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,51.,56,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,76.,56,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,101.,56,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,126.,56,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,151.,56,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,1.,57,false,true,17,-1,2,false,true,6,-1,3,false,true,3,-1,5
1.4,Voter,61,5,26.,57,false,true,17,-1,2,false,true,2,-1,5,false,true,3,-1,5
1.4,Voter,61,5,51.,57,false,true,17,-1,2,false,true,2,-1,5,false,true,3,-1,5
1.4,Voter,61,5,76.,57,false,true,17,-1,2,false,true,2,-1,5,false,true,3,-1,5
1.4,Voter,61,5,101.,57,false,true,17,-1,2,false,true,2,-1,5,false,true,3,-1,5
1.4,Voter,61,5,126.,57,false,true,17,-1,2,false,true,2,-1,5,false,true,3,-1,5
1.4,Voter,61,5,151.,57,false,true,17,-1,2,false,true,2,-1,5,false,true,3,-1,5
1.4,Voter,61,5,1.,58,false,true,18,-1,2,false,true,10,-1,3,false,true,4,-1,5
1.4,Voter,61,5,26.,58,false,true,18,-1,2,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,51.,58,false,true,18,-1,2,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,76.,58,false,true,18,-1,2,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,101.,58,false,true,18,-1,2,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,126.,58,false,true,18,-1,2,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,151.,58,false,true,18,-1,2,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,1.,59,false,true,10,-1,3,false,true,7,-1,4,false,true,4,-1,5
1.4,Voter,61,5,26.,59,false,true,10,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,51.,59,false,true,10,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,76.,59,false,true,10,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,101.,59,false,true,10,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,126.,59,false,true,10,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,151.,59,false,true,10,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,1.,60,false,true,13,-1,3,false,true,11,-1,3,false,true,8,-1,4
1.4,Voter,61,5,26.,60,false,true,13,-1,3,false,true,6,-1,4,false,true,8,-1,4
1.4,Voter,61,5,51.,60,false,true,13,-1,3,false,true,6,-1,4,false,true,8,-1,4
1.4,Voter,61,5,76.,60,false,true,13,-1,3,false,true,6,-1,4,false,true,8,-1,4
1.4,Voter,61,5,101.,60,false,true,13,-1,3,false,true,6,-1,4,false,true,8,-1,4
1.4,Voter,61,5,126.,60,false,true,13,-1,3,false,true,6,-1,4,false,true,8,-1,4
1.4,Voter,61,5,151.,60,false,true,13,-1,3,false,true,6,-1,4,false,true,8,-1,4
1.4,Voter,61,5,1.,61,false,true,16,-1,2,false,true,11,-1,3,false,true,11,-1,4
1.4,Voter,61,5,26.,61,false,true,16,-1,2,false,true,4,-1,5,false,true,11,-1,4
1.4,Voter,61,5,51.,61,false,true,16,-1,2,false,true,4,-1,5,false,true,11,-1,4
1.4,Voter,61,5,76.,61,false,true,16,-1,2,false,true,4,-1,5,false,true,11,-1,4
1.4,Voter,61,5,101.,61,false,true,16,-1,2,false,true,4,-1,5,false,true,11,-1,4
1.4,Voter,61,5,126.,61,false,true,16,-1,2,false,true,4,-1,5,false,true,11,-1,4
1.4,Voter,61,5,151.,61,false,true,16,-1,2,false,true,4,-1,5,false,true,11,-1,4
1.4,Voter,61,5,1.,62,false,true,15,-1,3,false,true,6,-1,4,false,true,5,-1,4
1.4,Voter,61,5,26.,62,false,true,15,-1,3,false,true,2,-1,5,false,true,5,-1,4
1.4,Voter,61,5,51.,62,false,true,15,-1,3,false,true,2,-1,5,false,true,5,-1,4
1.4,Voter,61,5,76.,62,false,true,15,-1,3,false,true,2,-1,5,false,true,5,-1,4
1.4,Voter,61,5,101.,62,false,true,15,-1,3,false,true,2,-1,5,false,true,5,-1,4
1.4,Voter,61,5,126.,62,false,true,15,-1,3,false,true,2,-1,5,false,true,5,-1,4
1.4,Voter,61,5,151.,62,false,true,15,-1,3,false,true,2,-1,5,false,true,5,-1,4
1.4,Voter,61,5,1.,63,false,true,12,-1,3,false,true,6,-1,3,false,true,2,-1,5
1.4,Voter,61,5,26.,63,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,63,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,63,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,63,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,63,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,63,false,true,12,-1,3,false,true,2,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,64,false,true,13,-1,3,false,true,8,-1,4,false,true,4,-1,4
1.4,Voter,61,5,26.,64,false,true,13,-1,3,false,true,3,-1,5,false,true,4,-1,4
1.4,Voter,61,5,51.,64,false,true,13,-1,3,false,true,3,-1,5,false,true,4,-1,4
1.4,Voter,61,5,76.,64,false,true,13,-1,3,false,true,3,-1,5,false,true,4,-1,4
1.4,Voter,61,5,101.,64,false,true,13,-1,3,false,true,3,-1,5,false,true,4,-1,4
1.4,Voter,61,5,126.,64,false,true,13,-1,3,false,true,3,-1,5,false,true,4,-1,4
1.4,Voter,61,5,151.,64,false,true,13,-1,3,false,true,3,-1,5,false,true,4,-1,4
1.4,Voter,61,5,1.,65,false,true,9,-1,4,false,true,9,-1,3,false,true,6,-1,4
1.4,Voter,61,5,26.,65,false,true,9,-1,4,false,true,4,-1,4,false,true,6,-1,4
1.4,Voter,61,5,51.,65,false,true,9,-1,4,false,true,4,-1,4,false,true,6,-1,4
1.4,Voter,61,5,76.,65,false,true,9,-1,4,false,true,4,-1,4,false,true,6,-1,4
1.4,Voter,61,5,101.,65,false,true,9,-1,4,false,true,4,-1,4,false,true,6,-1,4
1.4,Voter,61,5,126.,65,false,true,9,-1,4,false,true,4,-1,4,false,true,6,-1,4
1.4,Voter,61,5,151.,65,false,true,9,-1,4,false,true,4,-1,4,false,true,6,-1,4
1.4,Voter,61,5,1.,66,false,true,16,-1,3,false,true,7,-1,3,false,true,2,-1,5
1.4,Voter,61,5,26.,66,false,true,16,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,66,false,true,16,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,66,false,true,16,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,66,false,true,16,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,66,false,true,16,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,66,false,true,16,-1,3,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,67,false,true,12,-1,3,false,true,8,-1,3,false,true,4,-1,5
1.4,Voter,61,5,26.,67,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,51.,67,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,76.,67,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,101.,67,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,126.,67,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,151.,67,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,5
1.4,Voter,61,5,1.,68,false,true,24,-1,2,false,true,17,-1,2,false,true,8,-1,4
1.4,Voter,61,5,26.,68,false,true,24,-1,2,false,true,2,-1,5,false,true,8,-1,4
1.4,Voter,61,5,51.,68,false,true,24,-1,2,false,true,2,-1,5,false,true,8,-1,4
1.4,Voter,61,5,76.,68,false,true,24,-1,2,false,true,2,-1,5,false,true,8,-1,4
1.4,Voter,61,5,101.,68,false,true,24,-1,2,false,true,2,-1,5,false,true,8,-1,4
1.4,Voter,61,5,126.,68,false,true,24,-1,2,false,true,2,-1,5,false,true,8,-1,4
1.4,Voter,61,5,151.,68,false,true,24,-1,2,false,true,2,-1,5,false,true,8,-1,4
1.4,Voter,61,5,1.,69,false,true,12,-1,3,false,true,8,-1,4,false,true,4,-1,4
1.4,Voter,61,5,26.,69,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,4
1.4,Voter,61,5,51.,69,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,4
1.4,Voter,61,5,76.,69,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,4
1.4,Voter,61,5,101.,69,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,4
1.4,Voter,61,5,126.,69,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,4
1.4,Voter,61,5,151.,69,false,true,12,-1,3,false,true,2,-1,5,false,true,4,-1,4
1.4,Voter,61,5,1.,70,false,true,13,-1,4,false,true,11,-1,4,false,true,10,-1,4
1.4,Voter,61,5,26.,70,false,true,13,-1,4,false,true,5,-1,4,false,true,10,-1,4
1.4,Voter,61,5,51.,70,false,true,13,-1,4,false,true,5,-1,4,false,true,10,-1,4
1.4,Voter,61,5,76.,70,false,true,13,-1,4,false,true,5,-1,4,false,true,10,-1,4
1.4,Voter,61,5,101.,70,false,true,13,-1,4,false,true,5,-1,4,false,true,10,-1,4
1.4,Voter,61,5,126.,70,false,true,13,-1,4,false,true,5,-1,4,false,true,10,-1,4
1.4,Voter,61,5,151.,70,false,true,13,-1,4,false,true,5,-1,4,false,true,10,-1,4
1.4,Voter,61,5,1.,71,false,true,16,-1,3,false,true,11,-1,4,false,true,6,-1,5
1.4,Voter,61,5,26.,71,false,true,16,-1,3,false,true,1,-1,5,false,true,6,-1,5
1.4,Voter,61,5,51.,71,false,true,16,-1,3,false,true,1,-1,5,false,true,6,-1,5
1.4,Voter,61,5,76.,71,false,true,16,-1,3,false,true,1,-1,5,false,true,6,-1,5
1.4,Voter,61,5,101.,71,false,true,16,-1,3,false,true,1,-1,5,false,true,6,-1,5
1.4,Voter,61,5,126.,71,false,true,16,-1,3,false,true,1,-1,5,false,true,6,-1,5
1.4,Voter,61,5,151.,71,false,true,16,-1,3,false,true,1,-1,5,false,true,6,-1,5
1.4,Voter,61,5,1.,72,false,true,12,-1,3,false,true,5,-1,4,false,true,3,-1,5
1.4,Voter,61,5,26.,72,false,true,12,-1,3,false,true,1,-1,5,false,true,3,-1,5
1.4,Voter,61,5,51.,72,false,true,12,-1,3,false,true,1,-1,5,false,true,3,-1,5
1.4,Voter,61,5,76.,72,false,true,12,-1,3,false,true,1,-1,5,false,true,3,-1,5
1.4,Voter,61,5,101.,72,false,true,12,-1,3,false,true,1,-1,5,false,true,3,-1,5
1.4,Voter,61,5,126.,72,false,true,12,-1,3,false,true,1,-1,5,false,true,3,-1,5
1.4,Voter,61,5,151.,72,false,true,12,-1,3,false,true,1,-1,5,false,true,3,-1,5
1.4,Voter,61,5,1.,73,false,true,25,-1,3,false,true,16,-1,3,false,true,21,-1,3
1.4,Voter,61,5,26.,73,false,true,25,-1,3,false,true,5,-1,5,false,true,21,-1,3
1.4,Voter,61,5,51.,73,false,true,25,-1,3,false,true,5,-1,5,false,true,21,-1,3
1.4,Voter,61,5,76.,73,false,true,25,-1,3,false,true,5,-1,5,false,true,21,-1,3
1.4,Voter,61,5,101.,73,false,true,25,-1,3,false,true,5,-1,5,false,true,21,-1,3
1.4,Voter,61,5,126.,73,false,true,25,-1,3,false,true,5,-1,5,false,true,21,-1,3
1.4,Voter,61,5,151.,73,false,true,25,-1,3,false,true,5,-1,5,false,true,21,-1,3
1.4,Voter,61,5,1.,74,false,true,17,-1,2,false,true,10,-1,4,false,true,2,-1,5
1.4,Voter,61,5,26.,74,false,true,17,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,51.,74,false,true,17,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,76.,74,false,true,17,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,101.,74,false,true,17,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,126.,74,false,true,17,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,151.,74,false,true,17,-1,2,false,true,1,-1,5,false,true,2,-1,5
1.4,Voter,61,5,1.,75,false,true,13,-1,3,false,true,6,-1,4,false,true,1,-1,5
1.4,Voter,61,5,26.,75,false,true,13,-1,3,false,true,3,-1,5,false,true,1,-1,5
1.4,Voter,61,5,51.,75,false,true,13,-1,3,false,true,3,-1,5,false,true,1,-1,5
1.4,Voter,61,5,76.,75,false,true,13,-1,3,false,true,3,-1,5,false,true,1,-1,5
1.4,Voter,61,5,101.,75,false,true,13,-1,3,false,true,3,-1,5,false,true,1,-1,5
1.4,Voter,61,5,126.,75,false,true,13,-1,3,false,true,3,-1,5,false,true,1,-1,5
1.4,Voter,61,5,151.,75,false,true,13,-1,3,false,true,3,-1,5,false,true,1,-1,5
1.4,Voter,61,5,1.,76,false,true,13,-1,3,false,true,7,-1,3,false,true,2,-1,5
